station,lat,lon,date,precipitation_sum,temperature_2m_max,temperature_2m_min,temperature_2m_mean,et0_fao_evapotranspiration,windspeed_10m_max,relative_humidity_2m_mean,shortwave_radiation_sum
MyTho,10.36,106.36,1990-11-21,15.1,27.3,24.0,25.0,1.58,4.56,94,7.3
MyTho,10.36,106.36,1990-11-22,0.0,29.8,23.0,26.2,4.18,5.16,83,20.51
MyTho,10.36,106.36,1990-11-23,0.0,30.1,23.2,26.4,4.25,4.02,83,20.78
MyTho,10.36,106.36,1990-11-24,0.0,30.0,22.8,26.1,4.31,2.64,81,21.31
MyTho,10.36,106.36,1990-11-25,0.0,29.8,22.2,25.8,4.32,2.31,79,21.37
MyTho,10.36,106.36,1990-11-26,0.0,29.8,22.6,25.9,3.68,1.94,81,18.25
MyTho,10.36,106.36,1990-11-27,0.2,30.1,22.4,25.8,4.04,1.94,80,20.15
MyTho,10.36,106.36,1990-11-28,1.8,29.2,21.9,25.2,3.63,1.8,85,18.2
MyTho,10.36,106.36,1990-11-29,1.7,29.2,22.9,25.2,3.55,1.9,85,17.73
MyTho,10.36,106.36,1990-11-30,0.5,28.9,21.5,25.0,3.76,2.56,81,18.31
MyTho,10.36,106.36,1990-12-01,1.0,28.1,21.6,24.6,3.52,2.15,83,17.59
MyTho,10.36,106.36,1990-12-02,0.2,28.1,20.8,23.9,4.45,2.79,70,21.32
MyTho,10.36,106.36,1990-12-03,0.0,28.9,20.0,24.3,4.52,4.19,67,19.48
MyTho,10.36,106.36,1990-12-04,0.1,28.0,22.4,25.1,3.69,4.24,70,15.24
MyTho,10.36,106.36,1990-12-05,0.0,28.7,20.8,24.3,4.37,3.55,70,20.64
MyTho,10.36,106.36,1990-12-06,0.0,29.4,20.2,24.6,4.01,2.44,73,19.12
MyTho,10.36,106.36,1990-12-07,0.0,30.0,22.3,25.5,3.86,2.53,75,18.25
MyTho,10.36,106.36,1990-12-08,0.0,30.5,22.3,26.0,4.11,3.58,79,19.63
MyTho,10.36,106.36,1990-12-09,3.2,30.8,22.9,26.0,3.8,2.24,83,18.63
MyTho,10.36,106.36,1990-12-10,0.2,30.5,22.1,25.9,3.88,3.71,84,18.6
MyTho,10.36,106.36,1990-12-11,0.0,30.3,23.0,26.2,4.21,4.11,81,19.94
MyTho,10.36,106.36,1990-12-12,0.0,30.7,23.1,26.3,4.27,2.69,79,20.28
MyTho,10.36,106.36,1990-12-13,0.2,30.2,22.9,26.3,3.79,2.88,82,18.27
MyTho,10.36,106.36,1990-12-14,0.3,30.8,23.0,26.6,4.08,3.27,82,19.19
MyTho,10.36,106.36,1990-12-15,0.0,31.3,23.5,26.8,4.45,2.78,76,20.64
MyTho,10.36,106.36,1990-12-16,0.0,31.1,22.2,26.3,4.28,3.14,78,19.91
MyTho,10.36,106.36,1990-12-17,2.0,30.9,23.5,26.5,3.85,2.77,79,18.12
MyTho,10.36,106.36,1990-12-18,3.4,30.2,24.1,26.2,3.46,2.62,83,16.38
MyTho,10.36,106.36,1990-12-19,0.4,30.3,24.0,26.5,3.92,2.94,80,18.14
MyTho,10.36,106.36,1990-12-20,0.1,30.2,23.6,26.2,3.87,2.95,79,17.76
MyTho,10.36,106.36,1990-12-21,0.4,29.6,23.5,25.9,3.7,2.88,78,17.07
MyTho,10.36,106.36,1990-12-22,0.0,29.3,21.5,25.2,3.64,3.18,80,17.04
MyTho,10.36,106.36,1990-12-23,0.2,29.4,21.8,25.2,3.77,2.3,78,18.17
MyTho,10.36,106.36,1990-12-24,0.0,29.2,20.9,24.8,3.83,2.19,77,19.43
MyTho,10.36,106.36,1990-12-25,0.0,30.4,20.7,25.4,3.94,2.55,78,18.63
MyTho,10.36,106.36,1990-12-26,1.5,28.8,24.2,25.8,2.49,3.01,81,11.05
MyTho,10.36,106.36,1990-12-27,0.0,30.3,23.6,26.3,4.53,4.77,75,20.18
MyTho,10.36,106.36,1990-12-28,0.0,30.6,22.7,25.8,4.42,2.86,75,20.41
MyTho,10.36,106.36,1990-12-29,0.0,30.5,22.4,25.8,4.28,3.0,76,19.82
MyTho,10.36,106.36,1990-12-30,0.0,30.0,22.1,25.9,4.09,2.56,77,19.43
MyTho,10.36,106.36,1990-12-31,0.0,31.3,22.9,26.5,4.12,2.68,77,19.08
MyTho,10.36,106.36,1991-01-01,0.2,30.6,24.0,26.7,3.92,3.41,79,17.32
MyTho,10.36,106.36,1991-01-02,0.0,31.1,24.1,26.6,4.92,4.62,74,21.48
MyTho,10.36,106.36,1991-01-03,0.0,31.1,23.4,26.6,4.67,4.12,74,20.15
MyTho,10.36,106.36,1991-01-04,0.0,30.5,24.4,26.7,4.53,4.83,74,19.41
MyTho,10.36,106.36,1991-01-05,0.0,30.4,23.4,26.4,4.19,3.86,79,19.05
MyTho,10.36,106.36,1991-01-06,0.0,30.5,24.4,26.5,4.66,4.72,76,20.4
MyTho,10.36,106.36,1991-01-07,0.8,30.0,23.9,26.2,3.91,3.51,75,16.76
MyTho,10.36,106.36,1991-01-08,0.0,30.9,22.6,26.0,4.66,3.33,73,20.91
MyTho,10.36,106.36,1991-01-09,0.0,31.3,23.1,26.3,4.56,3.98,72,19.77
MyTho,10.36,106.36,1991-01-10,0.0,30.5,22.4,25.8,4.43,3.58,74,19.92
MyTho,10.36,106.36,1991-01-11,0.0,31.4,21.1,25.8,4.46,2.86,76,21.17
MyTho,10.36,106.36,1991-01-12,0.0,31.1,21.5,25.9,4.31,3.05,76,20.17
MyTho,10.36,106.36,1991-01-13,0.0,31.7,23.5,26.4,4.25,3.24,74,18.69
MyTho,10.36,106.36,1991-01-14,0.2,31.1,23.6,26.5,4.04,3.0,73,17.71
MyTho,10.36,106.36,1991-01-15,0.0,31.0,23.5,26.6,4.79,3.2,69,21.03
MyTho,10.36,106.36,1991-01-16,0.0,31.3,22.9,26.4,5.18,3.2,65,22.18
MyTho,10.36,106.36,1991-01-17,0.0,31.0,23.0,26.3,5.0,3.23,67,21.93
MyTho,10.36,106.36,1991-01-18,0.0,31.2,22.0,26.2,4.44,3.31,72,19.67
MyTho,10.36,106.36,1991-01-19,0.0,31.6,23.2,26.6,4.23,3.04,72,18.3
MyTho,10.36,106.36,1991-01-20,0.0,31.2,23.2,26.3,4.19,3.28,75,18.24
MyTho,10.36,106.36,1991-01-21,0.5,32.2,23.7,27.1,4.3,3.18,74,19.32
MyTho,10.36,106.36,1991-01-22,1.3,30.6,24.4,26.6,3.77,3.26,77,16.88
MyTho,10.36,106.36,1991-01-23,0.4,30.5,23.8,26.1,4.24,3.68,74,18.21
MyTho,10.36,106.36,1991-01-24,0.0,31.3,22.8,26.3,4.92,3.29,67,21.0
MyTho,10.36,106.36,1991-01-25,0.0,31.9,23.7,27.0,4.93,3.45,70,20.53
MyTho,10.36,106.36,1991-01-26,2.2,30.6,24.3,26.6,3.79,3.59,74,15.8
MyTho,10.36,106.36,1991-01-27,0.0,30.7,24.2,26.6,4.17,3.82,71,16.92
MyTho,10.36,106.36,1991-01-28,0.0,30.6,23.2,26.5,4.14,2.83,72,18.65
MyTho,10.36,106.36,1991-01-29,0.5,30.3,22.5,26.0,4.12,2.83,75,19.07
MyTho,10.36,106.36,1991-01-30,1.4,30.8,22.7,26.2,4.17,2.82,74,19.09
MyTho,10.36,106.36,1991-01-31,0.0,31.9,22.9,26.7,4.59,3.26,72,20.89
MyTho,10.36,106.36,1991-02-01,0.1,32.0,22.8,26.7,4.43,3.68,74,19.89
MyTho,10.36,106.36,1991-02-02,0.2,31.2,22.5,26.3,4.32,2.92,74,19.54
MyTho,10.36,106.36,1991-02-03,0.0,30.8,22.3,26.3,4.42,3.36,73,19.78
MyTho,10.36,106.36,1991-02-04,0.1,30.5,23.1,26.2,3.84,2.83,75,17.43
MyTho,10.36,106.36,1991-02-05,0.1,31.1,23.5,26.4,4.17,2.52,75,18.87
MyTho,10.36,106.36,1991-02-06,0.0,31.0,23.3,26.5,4.17,3.36,75,18.58
MyTho,10.36,106.36,1991-02-07,0.0,31.4,23.5,26.3,4.54,3.67,75,20.03
MyTho,10.36,106.36,1991-02-08,0.0,30.9,23.3,26.2,5.01,3.67,71,22.12
MyTho,10.36,106.36,1991-02-09,0.0,31.1,23.4,26.3,4.71,3.94,74,21.3
MyTho,10.36,106.36,1991-02-10,0.0,31.0,23.4,26.5,4.16,2.98,77,18.74
MyTho,10.36,106.36,1991-02-11,0.0,30.7,23.0,26.2,4.71,3.31,75,21.32
MyTho,10.36,106.36,1991-02-12,0.0,31.6,23.1,26.4,4.76,3.29,75,21.4
MyTho,10.36,106.36,1991-02-13,0.0,32.0,23.5,27.0,4.74,3.26,77,21.58
MyTho,10.36,106.36,1991-02-14,0.0,32.6,23.9,27.3,4.52,2.38,76,21.14
MyTho,10.36,106.36,1991-02-15,0.5,33.1,23.2,27.4,4.3,2.26,79,19.85
MyTho,10.36,106.36,1991-02-16,0.0,32.2,24.1,27.0,4.42,3.19,80,19.9
MyTho,10.36,106.36,1991-02-17,0.0,31.7,23.6,26.8,4.68,3.36,77,21.0
MyTho,10.36,106.36,1991-02-18,0.0,27.3,24.1,25.5,2.17,3.71,78,8.07
MyTho,10.36,106.36,1991-02-19,0.0,31.1,23.6,26.7,4.49,3.61,77,20.21
MyTho,10.36,106.36,1991-02-20,0.1,31.0,24.5,27.0,4.96,4.81,71,20.37
MyTho,10.36,106.36,1991-02-21,0.0,32.4,24.0,27.4,6.22,4.27,63,24.71
MyTho,10.36,106.36,1991-02-22,0.0,32.2,23.6,27.1,5.67,4.03,65,22.79
MyTho,10.36,106.36,1991-02-23,0.0,31.7,22.9,26.8,5.43,3.78,64,22.72
MyTho,10.36,106.36,1991-02-24,0.0,31.8,21.9,26.3,5.71,3.47,63,25.25
MyTho,10.36,106.36,1991-02-25,0.0,32.0,21.8,26.4,4.45,3.26,66,19.32
MyTho,10.36,106.36,1991-02-26,0.1,32.4,23.8,27.3,5.56,4.41,67,22.51
MyTho,10.36,106.36,1991-02-27,0.0,31.6,24.8,27.4,5.56,5.47,71,22.56
MyTho,10.36,106.36,1991-02-28,0.0,32.0,24.4,27.4,5.23,5.38,75,22.11
MyTho,10.36,106.36,1991-03-01,0.0,32.0,24.8,27.3,5.21,4.85,75,22.34
MyTho,10.36,106.36,1991-03-02,0.0,32.2,23.9,27.1,5.45,4.07,73,23.88
MyTho,10.36,106.36,1991-03-03,0.0,30.6,24.4,26.7,4.95,5.0,72,20.42
MyTho,10.36,106.36,1991-03-04,0.0,31.0,23.5,26.6,5.1,3.76,69,21.8
MyTho,10.36,106.36,1991-03-05,0.0,32.5,22.8,26.8,5.24,2.84,72,23.52
MyTho,10.36,106.36,1991-03-06,0.0,32.1,22.5,26.7,5.1,3.12,71,22.35
MyTho,10.36,106.36,1991-03-07,0.0,31.1,22.8,26.3,5.48,3.76,70,24.6
MyTho,10.36,106.36,1991-03-08,0.0,31.2,22.8,26.1,4.84,3.41,70,20.96
MyTho,10.36,106.36,1991-03-09,0.0,31.6,22.7,26.4,5.41,4.24,70,23.23
MyTho,10.36,106.36,1991-03-10,0.0,32.5,23.4,26.9,5.39,4.33,69,22.91
MyTho,10.36,106.36,1991-03-11,0.2,32.4,24.0,27.4,4.94,2.91,73,21.59
MyTho,10.36,106.36,1991-03-12,0.0,32.4,24.0,27.2,4.96,3.8,74,21.12
MyTho,10.36,106.36,1991-03-13,0.0,30.5,24.6,26.8,4.55,4.02,74,19.13
MyTho,10.36,106.36,1991-03-14,0.0,32.5,23.8,27.1,5.55,3.89,66,23.32
MyTho,10.36,106.36,1991-03-15,0.0,34.3,22.3,27.9,5.16,3.48,69,22.46
MyTho,10.36,106.36,1991-03-16,38.7,30.7,24.2,26.5,2.9,3.62,85,12.65
MyTho,10.36,106.36,1991-03-17,3.5,29.9,24.0,26.4,3.64,5.66,81,15.02
MyTho,10.36,106.36,1991-03-18,0.0,31.0,24.6,27.0,5.21,5.41,78,23.88
MyTho,10.36,106.36,1991-03-19,0.0,31.4,24.6,27.2,5.16,4.41,78,23.73
MyTho,10.36,106.36,1991-03-20,0.5,30.3,24.5,27.1,4.25,3.04,80,19.65
MyTho,10.36,106.36,1991-03-21,0.5,30.4,24.6,26.9,4.32,3.36,78,19.41
MyTho,10.36,106.36,1991-03-22,0.1,30.8,24.3,26.9,4.15,3.76,75,18.01
MyTho,10.36,106.36,1991-03-23,0.0,31.8,23.9,27.1,5.35,3.18,74,24.19
MyTho,10.36,106.36,1991-03-24,0.0,31.3,22.9,26.7,5.48,3.66,74,25.18
MyTho,10.36,106.36,1991-03-25,0.0,32.2,23.9,27.3,5.3,3.33,74,23.71
MyTho,10.36,106.36,1991-03-26,0.0,32.1,24.0,27.2,5.75,3.94,75,26.09
MyTho,10.36,106.36,1991-03-27,0.0,32.0,24.4,27.6,5.61,5.16,72,23.96
MyTho,10.36,106.36,1991-03-28,0.0,32.7,25.2,27.9,6.36,4.88,69,26.42
MyTho,10.36,106.36,1991-03-29,0.0,32.4,24.8,27.8,6.48,5.11,65,25.89
MyTho,10.36,106.36,1991-03-30,0.0,32.5,25.1,27.8,6.33,4.54,67,26.1
MyTho,10.36,106.36,1991-03-31,0.2,31.7,25.0,27.8,5.24,4.34,73,22.5
MyTho,10.36,106.36,1991-04-01,1.4,31.7,25.1,27.7,4.91,3.89,74,21.48
MyTho,10.36,106.36,1991-04-02,6.0,31.9,24.2,27.3,4.48,3.62,75,19.6
MyTho,10.36,106.36,1991-04-03,0.3,32.2,24.0,27.7,5.67,4.71,72,24.64
MyTho,10.36,106.36,1991-04-04,0.2,33.1,25.3,28.3,6.15,4.74,68,25.17
MyTho,10.36,106.36,1991-04-05,0.3,32.4,25.3,28.0,5.34,4.12,75,23.16
MyTho,10.36,106.36,1991-04-06,1.1,33.2,24.9,28.2,4.78,2.67,77,21.64
MyTho,10.36,106.36,1991-04-07,0.3,34.1,24.6,28.7,5.51,3.18,76,24.58
MyTho,10.36,106.36,1991-04-08,0.2,33.8,25.2,28.6,5.15,3.14,76,22.75
MyTho,10.36,106.36,1991-04-09,0.3,33.2,25.4,28.6,5.13,3.08,73,22.12
MyTho,10.36,106.36,1991-04-10,0.0,33.5,24.8,28.3,5.9,3.34,72,26.0
MyTho,10.36,106.36,1991-04-11,0.0,33.5,23.5,27.9,5.63,3.42,73,24.83
MyTho,10.36,106.36,1991-04-12,0.0,33.5,23.1,27.8,6.07,3.28,71,26.84
MyTho,10.36,106.36,1991-04-13,0.0,34.2,24.1,28.4,5.75,3.7,73,24.92
MyTho,10.36,106.36,1991-04-14,0.0,34.1,25.6,28.7,5.42,3.77,74,22.91
MyTho,10.36,106.36,1991-04-15,0.0,32.9,25.2,28.1,5.84,3.77,69,24.88
MyTho,10.36,106.36,1991-04-16,0.2,33.0,25.4,28.5,5.41,4.21,74,23.34
MyTho,10.36,106.36,1991-04-17,0.0,33.1,25.7,28.6,5.41,4.24,74,23.45
MyTho,10.36,106.36,1991-04-18,0.0,33.9,25.6,28.7,5.52,3.26,72,23.7
MyTho,10.36,106.36,1991-04-19,0.0,34.2,25.2,28.8,5.85,3.62,73,25.31
MyTho,10.36,106.36,1991-04-20,5.6,31.6,24.8,27.9,4.36,3.94,80,19.94
MyTho,10.36,106.36,1991-04-21,1.2,33.6,25.1,28.8,4.9,3.13,76,21.67
MyTho,10.36,106.36,1991-04-22,2.9,33.3,24.8,28.5,4.62,2.72,78,21.08
MyTho,10.36,106.36,1991-04-23,14.9,31.5,24.0,27.0,3.66,2.79,86,17.26
MyTho,10.36,106.36,1991-04-24,6.9,31.0,24.0,27.0,3.83,3.81,84,17.61
MyTho,10.36,106.36,1991-04-25,0.0,32.2,25.6,28.2,5.72,4.59,73,25.11
MyTho,10.36,106.36,1991-04-26,0.1,32.1,25.6,28.3,5.34,3.9,77,23.9
MyTho,10.36,106.36,1991-04-27,8.6,31.3,25.5,28.0,4.37,3.19,80,20.22
MyTho,10.36,106.36,1991-04-28,0.3,32.3,25.5,28.4,5.03,2.64,78,22.9
MyTho,10.36,106.36,1991-04-29,6.0,32.0,26.1,28.3,4.44,3.26,81,20.27
MyTho,10.36,106.36,1991-04-30,4.1,32.9,25.7,28.5,4.77,2.47,82,22.1
MyTho,10.36,106.36,1991-05-01,2.2,32.2,25.8,28.5,4.52,3.64,83,20.78
MyTho,10.36,106.36,1991-05-02,2.9,33.8,25.2,28.6,4.83,2.69,80,22.22
MyTho,10.36,106.36,1991-05-03,10.3,32.4,25.5,28.1,4.41,2.98,84,21.0
MyTho,10.36,106.36,1991-05-04,0.5,32.3,25.2,28.3,5.08,3.33,79,23.22
MyTho,10.36,106.36,1991-05-05,1.2,31.9,25.0,28.3,4.58,2.51,79,21.11
MyTho,10.36,106.36,1991-05-06,0.6,33.0,25.4,28.6,4.74,2.26,76,21.26
MyTho,10.36,106.36,1991-05-07,2.7,32.7,25.3,28.3,4.8,3.28,77,21.74
MyTho,10.36,106.36,1991-05-08,0.0,33.3,25.4,28.9,5.41,3.05,74,23.91
MyTho,10.36,106.36,1991-05-09,0.9,32.5,25.6,28.6,4.88,4.08,79,22.11
MyTho,10.36,106.36,1991-05-10,6.6,32.0,24.6,27.9,4.38,3.61,82,20.37
MyTho,10.36,106.36,1991-05-11,4.0,32.5,25.5,28.2,4.27,3.02,82,19.78
MyTho,10.36,106.36,1991-05-12,2.2,33.6,25.3,28.7,4.79,2.69,79,21.93
MyTho,10.36,106.36,1991-05-13,5.6,32.5,24.5,28.3,4.51,2.06,82,21.22
MyTho,10.36,106.36,1991-05-14,1.6,33.5,25.8,28.9,4.71,2.0,79,21.7
MyTho,10.36,106.36,1991-05-15,4.6,33.4,25.9,29.0,4.97,1.71,79,23.09
MyTho,10.36,106.36,1991-05-16,2.4,32.9,25.3,28.3,4.47,2.26,81,20.94
MyTho,10.36,106.36,1991-05-17,0.4,33.0,25.7,28.8,4.87,2.47,79,22.53
MyTho,10.36,106.36,1991-05-18,0.0,33.3,25.9,29.2,5.21,3.0,75,23.17
MyTho,10.36,106.36,1991-05-19,0.5,33.1,25.9,29.0,5.1,3.48,79,23.02
MyTho,10.36,106.36,1991-05-20,16.0,29.6,25.7,27.4,3.04,3.22,85,14.0
MyTho,10.36,106.36,1991-05-21,4.5,29.8,24.8,27.2,2.81,2.38,87,13.15
MyTho,10.36,106.36,1991-05-22,4.4,32.7,25.0,28.3,4.61,2.0,83,21.56
MyTho,10.36,106.36,1991-05-23,11.4,31.8,25.4,27.7,3.88,2.2,86,18.46
MyTho,10.36,106.36,1991-05-24,13.4,31.3,24.8,27.2,3.78,2.1,88,18.28
MyTho,10.36,106.36,1991-05-25,7.4,31.9,24.9,27.6,3.88,1.82,86,18.51
MyTho,10.36,106.36,1991-05-26,7.9,31.6,25.3,27.6,3.95,3.02,86,19.1
MyTho,10.36,106.36,1991-05-27,4.4,30.8,24.8,27.1,4.19,3.45,86,20.69
MyTho,10.36,106.36,1991-05-28,11.1,29.0,24.1,26.0,2.69,3.54,90,13.3
MyTho,10.36,106.36,1991-05-29,2.1,31.5,24.6,27.6,3.77,3.32,84,17.06
MyTho,10.36,106.36,1991-05-30,10.6,29.6,26.0,27.5,2.8,4.33,85,12.23
MyTho,10.36,106.36,1991-05-31,9.4,30.8,25.2,27.3,3.04,4.12,87,13.91
MyTho,10.36,106.36,1991-06-01,20.6,30.7,26.0,27.2,2.78,2.77,89,13.23
MyTho,10.36,106.36,1991-06-02,10.7,31.4,25.0,27.6,3.75,4.18,88,18.38
MyTho,10.36,106.36,1991-06-03,7.7,32.5,24.8,27.4,3.85,2.91,88,18.46
MyTho,10.36,106.36,1991-06-04,6.6,31.8,24.7,27.0,3.18,2.06,90,15.26
MyTho,10.36,106.36,1991-06-05,19.0,28.7,24.4,26.1,2.08,1.97,94,9.75
MyTho,10.36,106.36,1991-06-06,73.2,27.9,24.4,25.4,1.61,2.19,97,7.98
MyTho,10.36,106.36,1991-06-07,4.7,31.4,24.8,27.4,3.85,3.85,88,18.95
MyTho,10.36,106.36,1991-06-08,6.3,29.4,25.5,27.1,2.85,3.96,88,13.38
MyTho,10.36,106.36,1991-06-09,1.7,31.3,25.9,27.9,3.71,4.67,84,16.77
MyTho,10.36,106.36,1991-06-10,0.2,31.3,25.8,27.9,3.55,3.22,86,16.67
MyTho,10.36,106.36,1991-06-11,2.1,29.2,25.6,27.2,2.08,2.62,88,8.71
MyTho,10.36,106.36,1991-06-12,1.8,28.5,25.1,26.6,1.6,3.08,89,6.37
MyTho,10.36,106.36,1991-06-13,2.6,32.2,25.1,27.7,4.15,3.38,84,19.49
MyTho,10.36,106.36,1991-06-14,0.4,32.4,25.1,28.4,5.33,4.22,79,24.46
MyTho,10.36,106.36,1991-06-15,2.7,32.2,25.8,28.2,4.79,4.44,80,21.77
MyTho,10.36,106.36,1991-06-16,11.6,29.8,25.5,27.0,3.13,5.05,87,14.41
MyTho,10.36,106.36,1991-06-17,1.1,30.8,25.5,27.2,3.4,4.31,85,15.45
MyTho,10.36,106.36,1991-06-18,1.2,32.0,25.6,28.2,4.49,3.89,81,20.51
MyTho,10.36,106.36,1991-06-19,0.9,31.8,25.2,28.1,4.58,4.52,82,21.75
MyTho,10.36,106.36,1991-06-20,4.6,31.1,25.5,27.6,4.28,4.27,84,20.39
MyTho,10.36,106.36,1991-06-21,3.1,30.2,25.3,27.5,3.78,4.6,85,17.73
MyTho,10.36,106.36,1991-06-22,3.1,30.9,25.5,27.0,3.38,5.97,86,15.26
MyTho,10.36,106.36,1991-06-23,5.6,30.6,24.8,26.4,3.53,5.41,87,16.92
MyTho,10.36,106.36,1991-06-24,6.2,29.3,24.9,26.2,3.21,4.2,89,15.93
MyTho,10.36,106.36,1991-06-25,1.9,31.7,24.6,27.4,4.2,3.5,85,20.12
MyTho,10.36,106.36,1991-06-26,0.0,32.5,24.8,28.4,5.11,2.55,79,24.16
MyTho,10.36,106.36,1991-06-27,0.0,32.1,24.8,28.5,5.1,2.3,79,24.09
MyTho,10.36,106.36,1991-06-28,1.6,32.5,25.4,28.2,4.71,2.33,79,22.16
MyTho,10.36,106.36,1991-06-29,22.2,32.0,24.5,27.3,4.33,2.56,88,21.04
MyTho,10.36,106.36,1991-06-30,15.0,29.9,23.2,25.8,2.87,3.41,91,13.72
MyTho,10.36,106.36,1991-07-01,16.6,27.5,24.0,25.5,2.23,3.68,95,11.52
MyTho,10.36,106.36,1991-07-02,21.3,29.4,23.8,25.4,2.79,3.75,93,14.27
MyTho,10.36,106.36,1991-07-03,9.0,29.4,23.8,25.4,2.52,3.32,92,12.51
MyTho,10.36,106.36,1991-07-04,8.9,30.8,23.3,26.5,3.88,2.78,89,19.31
MyTho,10.36,106.36,1991-07-05,3.7,31.2,23.8,26.8,4.35,2.76,85,21.27
MyTho,10.36,106.36,1991-07-06,17.4,28.8,24.2,26.0,2.9,2.83,90,14.31
MyTho,10.36,106.36,1991-07-07,28.0,27.5,24.0,25.1,2.4,4.25,95,12.65
MyTho,10.36,106.36,1991-07-08,14.9,27.8,23.5,25.0,2.44,3.56,94,12.53
MyTho,10.36,106.36,1991-07-09,12.6,28.2,23.2,24.9,2.63,3.85,93,13.66
MyTho,10.36,106.36,1991-07-10,5.8,29.1,24.0,25.8,3.27,4.27,89,16.3
MyTho,10.36,106.36,1991-07-11,20.7,28.8,24.0,25.4,2.74,4.88,91,13.96
MyTho,10.36,106.36,1991-07-12,22.1,26.4,23.7,24.3,1.38,6.13,98,7.89
MyTho,10.36,106.36,1991-07-13,4.8,30.7,23.9,26.1,3.59,5.59,87,17.34
MyTho,10.36,106.36,1991-07-14,4.0,30.2,24.6,25.9,3.01,3.96,89,14.85
MyTho,10.36,106.36,1991-07-15,4.1,30.8,24.1,26.5,3.68,2.96,88,18.21
MyTho,10.36,106.36,1991-07-16,4.4,30.4,24.2,26.5,4.22,3.01,88,20.66
MyTho,10.36,106.36,1991-07-17,4.7,31.7,23.6,26.8,4.54,2.39,87,22.5
MyTho,10.36,106.36,1991-07-18,3.6,31.4,25.0,27.5,4.36,3.28,85,21.16
MyTho,10.36,106.36,1991-07-19,8.8,29.9,25.6,27.0,3.54,4.35,87,16.94
MyTho,10.36,106.36,1991-07-20,6.5,30.8,25.1,26.7,3.32,4.48,88,15.75
MyTho,10.36,106.36,1991-07-21,4.9,31.3,24.3,27.1,4.23,4.71,86,20.5
MyTho,10.36,106.36,1991-07-22,11.9,30.3,25.5,27.0,3.52,5.4,85,16.43
MyTho,10.36,106.36,1991-07-23,13.9,30.5,25.2,26.5,2.94,5.32,89,13.8
MyTho,10.36,106.36,1991-07-24,8.2,29.3,24.9,26.3,3.26,4.74,88,16.25
MyTho,10.36,106.36,1991-07-25,1.2,30.7,24.8,27.0,4.11,5.33,83,18.91
MyTho,10.36,106.36,1991-07-26,5.8,29.4,24.8,26.6,3.13,4.54,86,14.73
MyTho,10.36,106.36,1991-07-27,4.5,30.7,24.5,26.9,4.28,4.44,86,21.32
MyTho,10.36,106.36,1991-07-28,13.5,29.8,24.8,26.4,3.62,4.1,88,18.31
MyTho,10.36,106.36,1991-07-29,2.2,31.4,23.6,26.8,4.33,2.84,87,21.57
MyTho,10.36,106.36,1991-07-30,5.9,31.8,24.4,27.4,4.56,3.48,85,22.2
MyTho,10.36,106.36,1991-07-31,9.5,31.3,24.9,27.0,3.95,3.18,87,19.44
MyTho,10.36,106.36,1991-08-01,5.5,31.4,24.1,27.0,4.28,3.07,86,21.06
MyTho,10.36,106.36,1991-08-02,9.2,31.3,24.6,26.7,4.23,4.44,87,21.29
MyTho,10.36,106.36,1991-08-03,2.8,31.5,24.4,27.4,4.6,2.91,84,21.87
MyTho,10.36,106.36,1991-08-04,23.6,28.8,24.6,25.9,2.41,3.8,94,12.05
MyTho,10.36,106.36,1991-08-05,18.2,28.5,24.1,25.3,2.34,5.86,94,12.38
MyTho,10.36,106.36,1991-08-06,16.0,29.8,23.8,25.5,3.24,4.53,91,16.82
MyTho,10.36,106.36,1991-08-07,6.3,29.9,24.4,26.3,3.8,4.92,86,18.77
MyTho,10.36,106.36,1991-08-08,3.2,31.0,24.4,26.5,4.32,4.08,85,21.35
MyTho,10.36,106.36,1991-08-09,3.8,31.1,24.3,27.2,4.52,4.5,82,21.5
MyTho,10.36,106.36,1991-08-10,5.2,30.2,24.8,27.1,4.51,4.1,84,22.0
MyTho,10.36,106.36,1991-08-11,3.0,30.7,25.0,26.5,3.82,4.35,87,18.62
MyTho,10.36,106.36,1991-08-12,3.0,30.3,24.2,26.4,3.76,4.75,85,17.73
MyTho,10.36,106.36,1991-08-13,2.3,31.2,24.6,27.3,4.77,4.39,80,22.5
MyTho,10.36,106.36,1991-08-14,4.7,31.0,24.9,27.1,4.52,4.11,83,21.38
MyTho,10.36,106.36,1991-08-15,2.6,29.9,24.7,26.3,3.42,4.62,86,15.89
MyTho,10.36,106.36,1991-08-16,9.9,28.0,24.1,25.7,2.12,5.41,89,8.92
MyTho,10.36,106.36,1991-08-17,6.5,28.3,24.5,25.8,2.79,6.66,89,13.27
MyTho,10.36,106.36,1991-08-18,8.5,26.9,23.5,25.4,1.8,6.05,90,7.3
MyTho,10.36,106.36,1991-08-19,27.3,28.7,23.9,25.1,2.6,4.31,93,13.48
MyTho,10.36,106.36,1991-08-20,15.8,29.2,23.5,25.2,2.92,3.75,93,15.05
MyTho,10.36,106.36,1991-08-21,13.5,29.2,23.7,25.7,2.68,4.38,93,13.63
MyTho,10.36,106.36,1991-08-22,7.3,28.7,24.4,25.8,2.24,5.23,92,11.0
MyTho,10.36,106.36,1991-08-23,17.2,30.4,24.8,26.0,3.39,5.9,88,16.79
MyTho,10.36,106.36,1991-08-24,0.5,30.2,24.8,26.8,4.12,6.41,83,19.18
MyTho,10.36,106.36,1991-08-25,6.3,30.5,24.7,26.6,3.75,4.98,86,18.1
