date,station,lat,lon,conductivity_mS_per_m,unit,grade,approval,obs_type,precip_mm,temp_max_c,temp_min_c,temp_mean_c,et0_mm,wind_max_ms,rh_pct,radiation_mj
1985-03-01,TanChau,10.804,105.234,,,,,,59.9,33.38387096774194,24.206451612903226,28.387096774193548,161.08,3.358709677419355,69.61290322580645,696.84
1985-04-01,TanChau,10.804,105.234,,,,,,172.8,33.39666666666667,25.17,28.39333333333333,142.78,3.5883333333333334,76.66666666666667,612.05
1985-05-01,TanChau,10.804,105.234,13.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,203.2,31.164516129032258,24.677419354838708,27.154838709677417,127.35,3.393548387096774,86.09677419354838,616.9
1985-06-01,TanChau,10.804,105.234,7.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,152.0,30.273333333333333,24.973333333333336,27.063333333333333,115.01,5.101333333333333,83.8,525.9
1985-07-01,TanChau,10.804,105.234,9.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,178.9,30.70967741935484,24.177419354838708,26.725806451612904,126.00999999999999,4.092258064516129,82.87096774193549,589.42
1985-08-01,TanChau,10.804,105.234,11.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,193.0,30.606451612903225,24.64516129032258,26.91290322580645,124.38000000000001,5.605806451612903,82.48387096774194,562.86
1985-09-01,TanChau,10.804,105.234,11.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,331.2,30.44333333333333,24.126666666666665,26.39,104.11,3.9983333333333335,85.66666666666667,486.05
1985-10-01,TanChau,10.804,105.234,14.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,366.3,30.125806451612902,23.6,25.970967741935485,98.14,2.7606451612903227,87.7741935483871,474.06
1985-11-01,TanChau,10.804,105.234,12.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,268.6,30.39333333333333,23.57,26.09,97.64,2.9320000000000004,86.16666666666667,466.82
1985-12-01,TanChau,10.804,105.234,13.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,38.5,29.229032258064517,21.97741935483871,25.138709677419353,115.83,3.617096774193548,76.19354838709677,529.16
1986-01-01,TanChau,10.804,105.234,13.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,9.3,29.96451612903226,21.219354838709677,25.216129032258067,128.18,3.5648387096774194,69.38709677419355,567.34
1986-02-01,TanChau,10.804,105.234,8.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,87.39999999999999,31.114285714285717,22.114285714285717,26.260714285714283,123.6,3.2064285714285714,73.39285714285714,556.7
1986-03-01,TanChau,10.804,105.234,17.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,19.200000000000003,33.05483870967742,23.40967741935484,27.770967741935483,163.82,3.582258064516129,68.06451612903226,702.52
1986-04-01,TanChau,10.804,105.234,20.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,67.2,34.21333333333334,24.813333333333333,28.94333333333333,159.21,3.489,71.43333333333334,677.67
1986-05-01,TanChau,10.804,105.234,21.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,153.8,31.612903225806452,25.216129032258067,27.677419354838708,127.72,4.891935483870968,81.54838709677419,573.85
1986-06-01,TanChau,10.804,105.234,13.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,186.8,30.983333333333334,24.89,27.15,116.47,4.444333333333334,85.4,553.86
1986-07-01,TanChau,10.804,105.234,12.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,209.8,30.796774193548384,24.738709677419354,26.951612903225808,120.63,4.89483870967742,83.6774193548387,559.34
1986-08-01,TanChau,10.804,105.234,9.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,234.9,30.248387096774195,24.72258064516129,26.816129032258065,110.23,5.183225806451613,83.70967741935483,489.36
1986-09-01,TanChau,10.804,105.234,8.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,331.7,30.373333333333335,24.08,26.290000000000003,100.39,3.909666666666667,86.73333333333333,473.37
1986-10-01,TanChau,10.804,105.234,10.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,280.8,30.45483870967742,23.89032258064516,26.241935483870968,97.77,2.96,87.51612903225806,466.89
1986-11-01,TanChau,10.804,105.234,10.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,193.20000000000002,29.586666666666666,23.14,25.743333333333332,103.17,3.676333333333333,80.6,456.39
1986-12-01,TanChau,10.804,105.234,11.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,31.9,29.70967741935484,21.651612903225807,25.325806451612905,118.59,3.44741935483871,75.06451612903226,540.59
1987-01-01,TanChau,10.804,105.234,13.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.4,31.66774193548387,22.10967741935484,26.70967741935484,137.54,3.0345161290322578,65.80645161290323,604.66
1987-02-01,TanChau,10.804,105.234,14.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,3.3,32.05357142857143,22.00714285714286,26.857142857142858,135.08,3.5221428571428572,65.17857142857143,569.32
1987-03-01,TanChau,10.804,105.234,17.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,9.2,35.40967741935484,24.651612903225807,29.4741935483871,184.01,3.8993548387096775,62.0,708.31
1987-04-01,TanChau,10.804,105.234,19.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,33.9,36.36333333333334,26.06,30.493333333333332,175.73,3.8506666666666667,63.3,676.98
1987-05-01,TanChau,10.804,105.234,20.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,104.0,34.03548387096774,25.90967741935484,29.14516129032258,151.67,3.8774193548387097,76.12903225806451,661.59
1987-06-01,TanChau,10.804,105.234,21.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,240.7,31.45,25.470000000000002,27.58,107.05,4.667666666666666,85.03333333333333,490.67
1987-07-01,TanChau,10.804,105.234,8.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,132.5,31.541935483870965,25.345161290322583,27.674193548387095,126.28,4.952258064516129,80.90322580645162,552.82
1987-08-01,TanChau,10.804,105.234,22.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,290.1,31.33225806451613,24.793548387096774,27.154838709677417,116.7,4.4077419354838705,84.64516129032258,535.9
1987-09-01,TanChau,10.804,105.234,10.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,305.1,31.046666666666667,24.653333333333332,26.96333333333333,107.62,3.5806666666666667,85.43333333333334,497.38
1987-10-01,TanChau,10.804,105.234,13.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,293.2,31.293548387096774,24.361290322580647,26.916129032258063,109.83,2.603225806451613,86.25806451612904,525.64
1987-11-01,TanChau,10.804,105.234,14.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,305.0,30.346666666666668,24.116666666666667,26.396666666666665,89.09,2.9103333333333334,86.76666666666667,420.96
1987-12-01,TanChau,10.804,105.234,13.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,10.1,29.083870967741937,21.845161290322583,24.990322580645163,128.93,4.880967741935484,70.54838709677419,542.14
1988-01-01,TanChau,10.804,105.234,13.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,6.699999999999999,31.93548387096774,23.067741935483873,27.206451612903226,132.4,3.0283870967741935,69.41935483870968,582.32
1988-02-01,TanChau,10.804,105.234,16.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,11.6,33.88620689655173,24.2551724137931,28.606896551724137,149.19,3.5324137931034483,64.51724137931035,605.3
1988-03-01,TanChau,10.804,105.234,18.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,21.7,36.0516129032258,25.654838709677417,30.40967741935484,185.33,3.9735483870967743,58.903225806451616,701.42
1988-04-01,TanChau,10.804,105.234,21.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,161.1,33.486666666666665,25.526666666666664,28.776666666666664,145.09,3.0563333333333333,77.2,643.92
1988-05-01,TanChau,10.804,105.234,22.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,221.0,31.654838709677417,25.393548387096775,27.629032258064516,121.89999999999999,3.6229032258064517,86.19354838709677,577.05
1988-06-01,TanChau,10.804,105.234,13.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,183.7,30.69,25.083333333333332,27.220000000000002,113.08,4.364333333333334,84.76666666666667,528.91
1988-07-01,TanChau,10.804,105.234,13.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,238.4,30.883870967741935,24.700000000000003,27.02258064516129,117.44,4.134838709677419,85.58064516129032,554.3
1988-08-01,TanChau,10.804,105.234,10.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,196.5,31.5258064516129,24.70967741935484,27.34193548387097,126.49,4.010967741935484,83.70967741935483,591.24
1988-09-01,TanChau,10.804,105.234,13.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,284.4,31.143333333333334,24.636666666666667,26.916666666666668,105.7,3.6026666666666665,86.33333333333333,497.69
1988-10-01,TanChau,10.804,105.234,9.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,229.7,30.02258064516129,23.79032258064516,26.096774193548388,100.17,3.6238709677419356,85.38709677419355,468.59
1988-11-01,TanChau,10.804,105.234,11.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,95.9,29.43,22.84333333333333,25.686666666666667,113.19,4.462666666666666,77.23333333333333,481.57
1988-12-01,TanChau,10.804,105.234,12.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,4.0,29.76774193548387,20.822580645161292,25.080645161290324,128.62,3.2887096774193547,69.35483870967742,585.95
1989-01-01,TanChau,10.804,105.234,15.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,19.9,31.53548387096774,23.183870967741935,27.05806451612903,128.12,3.0638709677419356,71.64516129032258,566.77
1989-02-01,TanChau,10.804,105.234,16.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.8,31.650000000000002,21.678571428571427,26.410714285714285,135.71,3.5375,67.64285714285714,599.26
1989-03-01,TanChau,10.804,105.234,19.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,100.7,31.64516129032258,23.75483870967742,27.14516129032258,135.89,3.0283870967741935,76.29032258064517,614.8
1989-04-01,TanChau,10.804,105.234,20.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,82.89999999999999,32.71,24.81,28.173333333333336,146.29,3.3956666666666666,78.53333333333333,662.28
1989-05-01,TanChau,10.804,105.234,22.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,210.8,31.64516129032258,25.129032258064516,27.6,125.83,3.946451612903226,83.6774193548387,584.37
1989-06-01,TanChau,10.804,105.234,16.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,181.9,31.14,24.813333333333333,27.27,126.04,4.087666666666666,83.56666666666666,591.94
1989-07-01,TanChau,10.804,105.234,14.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,224.2,30.65483870967742,24.661290322580644,26.958064516129035,118.44,4.352903225806451,85.0,553.14
1989-08-01,TanChau,10.804,105.234,11.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,183.1,31.067741935483873,24.812903225806455,27.11935483870968,124.69,4.9722580645161285,81.2258064516129,555.58
1989-09-01,TanChau,10.804,105.234,11.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,277.0,30.990000000000002,24.46333333333333,26.84333333333333,112.95,4.0280000000000005,84.2,525.83
1989-10-01,TanChau,10.804,105.234,13.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,293.9,30.203225806451613,23.81935483870968,26.151612903225807,99.32000000000001,3.072903225806452,86.83870967741936,473.73
1989-11-01,TanChau,10.804,105.234,14.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,108.0,30.366666666666667,22.993333333333336,26.086666666666666,118.08,3.4733333333333336,79.13333333333334,543.57
1989-12-01,TanChau,10.804,105.234,13.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.7,30.59032258064516,21.5,25.85483870967742,131.22,3.258387096774194,68.3225806451613,583.0
1990-01-01,TanChau,10.804,105.234,14.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.5,31.65806451612903,22.44193548387097,26.822580645161292,132.44,3.0438709677419356,69.29032258064517,588.94
1990-02-01,TanChau,10.804,105.234,17.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.0,33.07857142857143,23.042857142857144,27.75,146.35,3.7049999999999996,64.78571428571429,599.88
1990-03-01,TanChau,10.804,105.234,21.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,15.8,34.15483870967742,24.719354838709677,28.980645161290322,167.51,3.430967741935484,64.83870967741936,686.24
1990-04-01,TanChau,10.804,105.234,22.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,32.0,36.16,26.360000000000003,30.503333333333334,174.46,3.9166666666666665,65.86666666666666,685.98
1990-05-01,TanChau,10.804,105.234,19.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,149.6,33.26774193548387,25.81935483870968,28.822580645161292,139.24,3.733548387096774,78.0,613.51
1990-06-01,TanChau,10.804,105.234,16.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,112.0,31.28666666666667,25.67,27.83,117.25,4.8100000000000005,81.56666666666666,510.1
1990-07-01,TanChau,10.804,105.234,14.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,120.9,32.38709677419355,25.416129032258063,28.09032258064516,145.86,5.032258064516129,76.51612903225806,613.07
1990-08-01,TanChau,10.804,105.234,12.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,214.9,31.49032258064516,25.26451612903226,27.638709677419353,127.83,5.500645161290323,79.70967741935483,540.04
1990-09-01,TanChau,10.804,105.234,9.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,243.0,31.446666666666665,24.86,27.246666666666666,113.22,4.232666666666667,82.83333333333333,505.96999999999997
1990-10-01,TanChau,10.804,105.234,14.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,231.5,31.061290322580643,24.26451612903226,26.838709677419356,111.37,3.3793548387096775,84.3225806451613,519.64
1990-11-01,TanChau,10.804,105.234,13.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,123.3,30.15666666666667,22.886666666666667,25.996666666666666,111.83,3.612,79.83333333333333,510.3
1990-12-01,TanChau,10.804,105.234,13.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,4.199999999999999,31.067741935483873,22.48709677419355,26.541935483870965,137.28,3.720322580645161,68.54838709677419,585.77
1991-01-01,TanChau,10.804,105.234,14.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.5,31.94516129032258,22.780645161290323,27.138709677419357,132.39,2.9374193548387098,69.80645161290323,595.4
1991-02-01,TanChau,10.804,105.234,15.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.9000000000000004,32.642857142857146,23.267857142857142,27.639285714285712,137.08,3.2782142857142857,67.96428571428571,587.6
1991-03-01,TanChau,10.804,105.234,16.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,5.0,34.28064516129032,23.816129032258065,28.651612903225807,171.59,4.0122580645161285,63.54838709677419,671.5
1991-04-01,TanChau,10.804,105.234,19.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,98.39999999999999,34.443333333333335,25.336666666666666,29.290000000000003,161.47,3.301,69.96666666666667,675.82
1991-05-01,TanChau,10.804,105.234,22.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,165.3,32.461290322580645,25.293548387096774,28.164516129032258,136.57,3.1312903225806448,82.06451612903226,634.93
1991-06-01,TanChau,10.804,105.234,21.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,159.5,31.3,25.346666666666668,27.69,116.23,4.088333333333334,84.1,532.67
1991-07-01,TanChau,10.804,105.234,15.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,230.0,30.612903225806452,24.761290322580646,26.919354838709676,116.27,4.561290322580645,85.06451612903226,542.51
1991-08-01,TanChau,10.804,105.234,10.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,213.7,30.396774193548385,24.719354838709677,26.825806451612905,112.42,5.218064516129032,84.16129032258064,505.34
1991-09-01,TanChau,10.804,105.234,9.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,196.2,30.31,24.470000000000002,26.413333333333334,96.36,4.387333333333333,86.63333333333334,446.35
1991-10-01,TanChau,10.804,105.234,10.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,285.4,29.996774193548386,23.57741935483871,25.97741935483871,98.55,3.04,86.25806451612904,469.57
1991-11-01,TanChau,10.804,105.234,13.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,19.8,31.066666666666666,22.723333333333336,26.45,129.29,3.585,72.7,578.62
1991-12-01,TanChau,10.804,105.234,13.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,14.799999999999999,31.73225806451613,22.906451612903226,27.05483870967742,131.6,3.2364516129032257,66.48387096774194,558.83
1992-01-01,TanChau,10.804,105.234,14.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,12.700000000000001,30.641935483870967,21.01290322580645,25.5258064516129,131.22,3.031290322580645,69.48387096774194,600.28
1992-02-01,TanChau,10.804,105.234,15.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,3.2,32.289655172413795,22.803448275862067,27.20344827586207,137.8,3.4548275862068967,69.41379310344827,582.38
1992-03-01,TanChau,10.804,105.234,18.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.5,34.45483870967742,24.190322580645162,29.02258064516129,178.1,3.6670967741935487,63.58064516129032,709.29
1992-04-01,TanChau,10.804,105.234,19.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,51.7,35.29666666666667,25.84,29.8,167.35,3.7236666666666665,69.46666666666667,679.4
1992-05-01,TanChau,10.804,105.234,22.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,69.0,35.20967741935484,26.283870967741933,29.870967741935484,164.52,3.927741935483871,72.3225806451613,686.44
1992-06-01,TanChau,10.804,105.234,17.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,207.1,31.53666666666667,25.540000000000003,27.733333333333334,113.92,4.687666666666667,81.8,493.89
1992-07-01,TanChau,10.804,105.234,11.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,198.8,30.893548387096775,24.574193548387097,26.951612903225808,117.5,4.303870967741935,84.25806451612904,543.39
1992-08-01,TanChau,10.804,105.234,12.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,200.9,31.070967741935487,24.896774193548385,27.15806451612903,121.17,4.909354838709677,81.54838709677419,531.37
1992-09-01,TanChau,10.804,105.234,9.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,216.1,31.196666666666665,24.696666666666665,27.14,119.35,4.26,82.63333333333334,546.95
1992-10-01,TanChau,10.804,105.234,11.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,354.3,29.712903225806453,23.4741935483871,25.812903225806455,94.41,3.237741935483871,84.61290322580645,431.15
1992-11-01,TanChau,10.804,105.234,12.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,50.0,29.986666666666668,22.663333333333334,25.836666666666666,124.88,4.388333333333334,74.16666666666667,547.14
1992-12-01,TanChau,10.804,105.234,12.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,27.2,30.72258064516129,22.4741935483871,26.225806451612904,120.32,3.2025806451612904,72.74193548387096,530.56
1993-01-01,TanChau,10.804,105.234,14.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,33.699999999999996,30.280645161290323,22.006451612903227,25.793548387096774,121.14,3.2432258064516133,72.09677419354838,543.36
1993-02-01,TanChau,10.804,105.234,15.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.0,31.464285714285715,21.45357142857143,26.178571428571427,138.37,3.4846428571428567,66.03571428571429,606.74
1993-03-01,TanChau,10.804,105.234,19.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,73.6,32.71935483870968,23.496774193548386,27.603225806451615,159.11,3.7670967741935484,70.12903225806451,681.73
1993-04-01,TanChau,10.804,105.234,20.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,29.9,34.5,24.976666666666667,29.15666666666667,164.04,3.476,67.5,680.68
1993-05-01,TanChau,10.804,105.234,21.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,178.8,33.79032258064516,25.664516129032258,28.86774193548387,149.38,3.202903225806452,76.09677419354838,646.51
1993-06-01,TanChau,10.804,105.234,21.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,205.9,31.543333333333333,25.21333333333333,27.523333333333333,121.8,4.044666666666667,85.46666666666667,579.56
1993-07-01,TanChau,10.804,105.234,9.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,180.4,30.864516129032257,24.916129032258063,27.13225806451613,118.09,4.483870967741935,83.80645161290323,540.56
1993-08-01,TanChau,10.804,105.234,8.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,158.8,31.02258064516129,24.74516129032258,27.09032258064516,125.28,5.190322580645161,82.48387096774194,569.52
1993-09-01,TanChau,10.804,105.234,11.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,272.8,30.576666666666664,24.27,26.496666666666666,105.69,4.115,85.6,497.44
1993-10-01,TanChau,10.804,105.234,10.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,398.9,29.970967741935485,23.677419354838708,25.906451612903226,95.93,2.9470967741935485,87.48387096774194,454.94
1993-11-01,TanChau,10.804,105.234,13.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,98.8,30.616666666666667,23.086666666666666,26.293333333333333,112.73,3.5353333333333334,79.96666666666667,515.99
1993-12-01,TanChau,10.804,105.234,12.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,62.0,29.096774193548388,22.051612903225806,25.106451612903225,122.84,4.687741935483871,72.61290322580645,513.14
1994-01-01,TanChau,10.804,105.234,13.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,5.8999999999999995,31.283870967741933,21.87741935483871,26.27741935483871,129.99,2.9054838709677417,71.03225806451613,594.6
1994-02-01,TanChau,10.804,105.234,14.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,1.2,32.96071428571428,23.217857142857145,27.760714285714283,138.65,3.360357142857143,67.64285714285714,583.16
1994-03-01,TanChau,10.804,105.234,17.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,75.1,33.24516129032258,24.393548387096775,28.258064516129032,155.24,3.4696774193548388,70.90322580645162,665.29
1994-04-01,TanChau,10.804,105.234,23.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,80.3,33.60333333333333,25.14333333333333,28.68,150.54,3.1,75.63333333333334,667.87
1994-05-01,TanChau,10.804,105.234,23.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,223.5,31.66774193548387,25.351612903225806,27.761290322580646,124.56,4.021612903225806,83.93548387096774,570.32
1994-06-01,TanChau,10.804,105.234,18.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,143.5,30.743333333333332,24.923333333333336,27.12,114.74,4.470333333333333,84.76666666666667,538.04
1994-07-01,TanChau,10.804,105.234,13.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,164.2,30.387096774193548,24.851612903225806,26.993548387096773,123.2,5.6332258064516125,82.48387096774194,560.71
1994-08-01,TanChau,10.804,105.234,9.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,201.1,30.94193548387097,24.55806451612903,26.993548387096773,127.71,4.980967741935483,82.3225806451613,578.13
1994-09-01,TanChau,10.804,105.234,9.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,278.0,30.196666666666665,24.15666666666667,26.3,100.82,4.636333333333334,85.8,466.97
1994-10-01,TanChau,10.804,105.234,10.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,235.0,30.23548387096774,23.335483870967742,26.019354838709678,116.48,3.255483870967742,82.70967741935483,549.82
1994-11-01,TanChau,10.804,105.234,11.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,10.6,31.496666666666666,23.246666666666666,27.009999999999998,130.81,3.3603333333333336,72.66666666666667,583.42
1994-12-01,TanChau,10.804,105.234,12.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,22.7,31.57741935483871,23.200000000000003,26.916129032258063,120.38,3.155806451612903,71.45161290322581,523.57
1995-01-01,TanChau,10.804,105.234,16.6,mS/m,Unverified data,Raw - Not Yet Reviewed,O,34.6,31.403225806451612,21.893548387096775,26.38064516129032,133.63,3.091290322580645,69.06451612903226,597.75
1995-02-01,TanChau,10.804,105.234,13.2,mS/m,Unverified data,Raw - Not Yet Reviewed,O,0.0,32.01428571428571,21.74285714285714,26.59642857142857,144.03,3.6632142857142855,65.64285714285714,624.15
1995-03-01,TanChau,10.804,105.234,16.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,45.699999999999996,33.42258064516129,24.019354838709678,28.238709677419354,158.18,3.573870967741936,67.41935483870968,651.57
1995-04-01,TanChau,10.804,105.234,17.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,11.0,35.669999999999995,25.873333333333335,30.273333333333333,174.13,3.512,63.666666666666664,689.37
1995-05-01,TanChau,10.804,105.234,21.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,91.2,33.693548387096776,25.83225806451613,29.19677419354839,155.24,3.836129032258065,74.06451612903226,657.24
1995-06-01,TanChau,10.804,105.234,21.0,mS/m,Unverified data,Raw - Not Yet Reviewed,O,135.9,32.446666666666665,25.709999999999997,28.246666666666666,130.33,4.4543333333333335,80.86666666666666,581.78
1995-07-01,TanChau,10.804,105.234,11.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,233.0,30.983870967741936,24.67096774193548,27.09032258064516,121.99,4.338709677419355,83.74193548387096,568.41
1995-08-01,TanChau,10.804,105.234,10.3,mS/m,Unverified data,Raw - Not Yet Reviewed,O,258.8,30.925806451612903,24.716129032258067,27.067741935483873,114.4,4.34516129032258,84.61290322580645,529.4
1995-09-01,TanChau,10.804,105.234,19.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,312.9,30.073333333333334,24.36,26.303333333333335,91.52,3.8310000000000004,87.66666666666667,429.6
1995-10-01,TanChau,10.804,105.234,10.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,239.2,30.883870967741935,24.26774193548387,26.783870967741933,106.71,3.321935483870968,84.90322580645162,501.66
1995-11-01,TanChau,10.804,105.234,15.1,mS/m,Unverified data,Raw - Not Yet Reviewed,O,93.1,30.526666666666664,23.633333333333333,26.509999999999998,111.53,3.6703333333333332,78.2,501.31
1995-12-01,TanChau,10.804,105.234,14.4,mS/m,Unverified data,Raw - Not Yet Reviewed,O,30.6,30.041935483870965,22.17096774193548,25.67096774193548,135.27,4.6490322580645165,65.74193548387096,521.31
1996-01-01,TanChau,10.804,105.234,13.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,30.1,30.861290322580647,21.64516129032258,25.887096774193548,123.33,2.9561290322580644,71.64516129032258,559.02
1996-02-01,TanChau,10.804,105.234,13.8,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.2,32.241379310344826,23.04137931034483,27.29310344827586,140.15,3.7924137931034485,63.03448275862069,575.61
1996-03-01,TanChau,10.804,105.234,15.9,mS/m,Unverified data,Raw - Not Yet Reviewed,O,2.6,35.07741935483871,24.283870967741933,29.200000000000003,184.38,3.8464516129032256,60.58064516129032,721.7
1996-04-01,TanChau,10.804,105.234,18.5,mS/m,Unverified data,Raw - Not Yet Reviewed,O,108.3,33.45,25.25,28.64333333333333,146.88,3.1233333333333335,75.76666666666667,647.87
1996-05-01,TanChau,10.804,105.234,19.7,mS/m,Unverified data,Raw - Not Yet Reviewed,O,195.29999999999998,31.835483870967742,25.312903225806455,27.725806451612904,127.81,3.8316129032258064,84.16129032258064,597.73
