precip_mm,temp_max_c,temp_min_c,temp_mean_c,et0_mm,wind_max_ms,rh_pct,radiation_mj,date
0.1,33.067741935483866,24.287096774193547,27.761290322580646,169.09,3.898064516129032,69.93548387096774,706.65,2016-03-01
5.0,34.85,25.90666666666667,29.67,171.44,3.2953333333333332,69.6,715.92,2016-04-01
198.1,33.096774193548384,26.325806451612905,29.02258064516129,132.66,3.44741935483871,79.6774193548387,580.62,2016-05-01
249.6,31.006666666666668,24.873333333333335,27.126666666666665,107.8,3.445666666666667,87.3,513.68,2016-06-01
235.1,30.55806451612903,24.52258064516129,26.845161290322583,113.33,3.269032258064516,87.25806451612904,546.88,2016-07-01
171.6,30.503225806451614,25.225806451612904,27.135483870967743,116.3,4.491612903225806,85.16129032258064,544.2,2016-08-01
289.1,30.233333333333334,24.626666666666665,26.55666666666667,102.01,3.8329999999999997,87.86666666666666,489.26,2016-09-01
492.3,29.248387096774195,24.0258064516129,25.703225806451613,78.25,3.2638709677419357,92.87096774193549,387.62,2016-10-01
215.9,29.903333333333332,24.0,26.363333333333333,96.04,2.6790000000000003,88.66666666666667,471.44,2016-11-01
177.8,28.596774193548388,23.316129032258065,25.44516129032258,82.95,3.067096774193548,87.3225806451613,394.62,2016-12-01
80.10000000000001,29.75483870967742,23.20967741935484,26.009677419354837,113.21,3.567741935483871,81.48387096774194,529.21,2017-01-01
43.400000000000006,30.657142857142855,22.646428571428572,26.021428571428572,121.1,3.600357142857143,78.03571428571429,559.7,2017-02-01
28.6,31.796774193548387,24.106451612903225,27.203225806451613,155.82999999999998,4.252258064516129,75.29032258064517,686.49,2017-03-01
89.4,32.73,25.046666666666667,28.136666666666667,142.82,3.856333333333333,79.33333333333333,642.92,2017-04-01
314.1,31.548387096774192,25.1,27.44516129032258,110.2,3.1074193548387097,87.80645161290323,527.29,2017-05-01
278.9,30.986666666666668,25.07,27.19,108.05,3.6510000000000002,87.16666666666667,522.38,2017-06-01
352.6,30.138709677419353,24.532258064516128,26.470967741935485,98.17,4.00516129032258,88.93548387096774,475.77,2017-07-01
342.6,30.12258064516129,24.316129032258065,26.36774193548387,101.65,3.576451612903226,89.83870967741936,501.83,2017-08-01
234.7,31.016666666666666,24.486666666666668,26.78666666666667,105.67999999999999,3.1540000000000004,89.03333333333333,513.25,2017-09-01
369.8,30.074193548387097,23.816129032258065,26.125806451612902,94.28999999999999,2.935483870967742,90.06451612903226,460.38,2017-10-01
162.7,29.933333333333334,23.686666666666667,26.293333333333333,94.74,3.1573333333333333,87.66666666666667,455.0,2017-11-01
124.1,28.93548387096774,22.425806451612903,25.261290322580646,100.48,3.386451612903226,80.96774193548387,459.45,2017-12-01
59.9,29.94193548387097,23.006451612903227,25.687096774193545,105.56,3.23,82.06451612903226,495.15,2018-01-01
7.300000000000001,30.835714285714285,22.29642857142857,25.839285714285715,126.94,4.071071428571428,73.71428571428571,563.46,2018-02-01
20.6,32.19032258064516,24.26774193548387,27.364516129032257,153.16,4.005806451612903,74.03225806451613,654.72,2018-03-01
23.0,32.95333333333333,25.243333333333332,28.32,147.92,4.029333333333333,74.56666666666666,620.14,2018-04-01
205.0,32.16451612903226,25.04516129032258,27.870967741935484,123.10000000000001,3.003548387096774,83.93548387096774,573.54,2018-05-01
194.29999999999998,30.553333333333335,24.69,26.873333333333335,100.5,3.840333333333333,88.13333333333334,478.95,2018-06-01
259.1,29.793548387096774,24.63225806451613,26.506451612903227,98.86,4.7700000000000005,88.87096774193549,481.71,2018-07-01
303.2,29.948387096774194,24.44516129032258,26.419354838709676,101.02,4.426774193548387,89.0,490.24,2018-08-01
342.4,30.163333333333334,23.996666666666666,26.206666666666667,99.86,3.357,90.46666666666667,495.62,2018-09-01
312.5,30.338709677419356,23.951612903225808,26.596774193548388,110.62,3.202903225806452,86.87096774193549,531.32,2018-10-01
189.6,30.246666666666666,24.066666666666666,26.683333333333334,108.53999999999999,3.905666666666667,83.23333333333333,503.51,2018-11-01
111.10000000000001,30.451612903225808,23.65806451612903,26.548387096774192,110.66,3.3445161290322583,83.2258064516129,511.18,2018-12-01
26.0,30.009677419354837,22.75483870967742,25.870967741935484,128.85,4.376774193548387,74.80645161290323,557.31,2019-01-01
3.1,31.039285714285715,23.932142857142857,26.682142857142857,139.29,4.872142857142856,73.10714285714286,588.08,2019-02-01
12.2,32.81290322580645,24.141935483870967,27.787096774193547,158.92,4.021612903225806,73.38709677419355,671.76,2019-03-01
37.9,34.13666666666666,25.576666666666664,29.16,153.92,3.6626666666666665,73.33333333333333,640.74,2019-04-01
188.2,33.11290322580645,25.551612903225806,28.33225806451613,129.26,3.4119354838709675,84.48387096774194,595.64,2019-05-01
243.2,30.77,25.15,27.243333333333332,99.63,3.4463333333333335,89.13333333333334,478.38,2019-06-01
228.6,30.816129032258065,24.77741935483871,26.95483870967742,111.27,3.8548387096774195,88.3225806451613,538.86,2019-07-01
295.4,30.35483870967742,24.677419354838708,26.677419354838708,107.09,4.626129032258064,89.09677419354838,527.0,2019-08-01
257.1,30.32,24.336666666666666,26.490000000000002,101.85,3.851,89.16666666666667,496.11,2019-09-01
165.4,31.1,24.270967741935483,27.051612903225806,119.49,3.0948387096774193,85.3225806451613,565.72,2019-10-01
108.1,30.506666666666668,23.263333333333332,26.333333333333332,110.21,2.972666666666667,83.93333333333334,520.53,2019-11-01
4.2,31.048387096774192,21.95483870967742,25.93548387096774,124.54,3.2493548387096776,74.09677419354838,556.13,2019-12-01
4.4,31.65806451612903,22.86774193548387,26.448387096774194,141.28,3.942258064516129,72.54838709677419,608.46,2020-01-01
5.0,31.882758620689657,22.79310344827586,26.451724137931034,148.21,4.501379310344827,70.10344827586206,622.22,2020-02-01
4.0,32.65806451612903,24.719354838709677,27.861290322580647,160.85,4.328709677419355,74.19354838709677,681.64,2020-03-01
26.400000000000002,33.52,25.65666666666667,28.95,160.02,4.398666666666667,72.93333333333334,656.91,2020-04-01
82.2,34.770967741935486,26.116129032258065,29.509677419354837,148.81,3.3845161290322583,77.6774193548387,635.21,2020-05-01
354.5,31.39,24.636666666666667,26.94333333333333,103.53,3.033333333333333,90.26666666666667,503.17,2020-06-01
334.3,30.81935483870968,24.55806451612903,26.835483870967742,107.9,2.91,90.12903225806451,530.44,2020-07-01
263.8,31.174193548387095,24.77741935483871,27.116129032258065,114.36,3.5999999999999996,88.25806451612904,549.59,2020-08-01
408.4,30.970000000000002,24.31,26.636666666666667,101.58,3.1046666666666667,90.46666666666667,495.93,2020-09-01
494.5,29.248387096774195,23.83225806451613,25.72258064516129,79.14,3.0364516129032255,93.54838709677419,392.3,2020-10-01
83.0,30.603333333333335,23.746666666666666,26.563333333333333,106.91,3.0283333333333333,83.9,502.58,2020-11-01
92.5,30.193548387096776,22.893548387096775,25.870967741935484,106.23,3.1225806451612903,81.06451612903226,488.85,2020-12-01
11.9,30.741935483870968,21.509677419354837,25.35483870967742,122.65,3.326451612903226,75.3225806451613,562.51,2021-01-01
20.799999999999997,30.760714285714283,21.810714285714287,25.525000000000002,120.16,3.6685714285714286,74.89285714285714,539.69,2021-02-01
6.4,32.77741935483871,24.280645161290323,27.661290322580644,166.36,4.381612903225807,72.48387096774194,704.32,2021-03-01
160.9,32.03,24.9,27.59,130.7,3.44,82.16666666666667,596.36,2021-04-01
197.6,31.64516129032258,25.35483870967742,27.86774193548387,121.49,3.3893548387096772,85.48387096774194,563.15,2021-05-01
140.7,31.63,25.043333333333333,27.490000000000002,117.1,3.820333333333333,86.53333333333333,558.85,2021-06-01
272.1,30.393548387096775,24.81935483870968,26.877419354838707,104.42,3.9716129032258065,88.83870967741936,504.45,2021-07-01
303.6,30.822580645161292,24.561290322580643,26.83225806451613,113.49000000000001,3.5019354838709678,88.38709677419355,545.56,2021-08-01
442.4,30.290000000000003,24.113333333333333,26.206666666666667,97.15,3.48,91.36666666666666,481.68,2021-09-01
320.9,30.116129032258065,23.97741935483871,26.164516129032258,93.83,3.2793548387096774,90.54838709677419,460.07,2021-10-01
294.7,29.85666666666667,23.563333333333333,26.016666666666666,93.52,3.5846666666666667,88.9,454.37,2021-11-01
19.9,30.27741935483871,22.296774193548387,25.716129032258067,115.97,3.11258064516129,79.83870967741936,544.43,2021-12-01
13.9,31.351612903225806,22.44193548387097,26.15806451612903,132.17000000000002,3.583870967741935,76.6774193548387,601.4,2022-01-01
14.9,32.15,23.77857142857143,27.125,137.17,4.541428571428571,73.89285714285714,587.17,2022-02-01
77.2,32.82258064516129,24.274193548387096,27.641935483870967,151.45,4.0441935483870965,76.74193548387096,658.55,2022-03-01
172.9,32.03666666666667,24.209999999999997,27.209999999999997,132.23,3.364333333333333,83.43333333333334,616.99,2022-04-01
318.1,31.206451612903226,24.629032258064516,26.932258064516127,109.83,3.5903225806451613,88.93548387096774,529.77,2022-05-01
231.1,32.54333333333333,24.23,27.15,126.15,3.220666666666667,87.33333333333333,611.77,2022-06-01
273.7,31.048387096774192,24.283870967741933,26.57741935483871,110.67,3.8483870967741933,88.93548387096774,544.19,2022-07-01
267.7,31.206451612903226,24.0258064516129,26.46451612903226,115.61,3.791935483870968,88.58064516129032,568.35,2022-08-01
320.2,30.740000000000002,23.81,25.983333333333334,101.4,3.917333333333333,90.16666666666667,507.89,2022-09-01
330.4,30.04516129032258,23.229032258064517,25.87741935483871,102.97,3.004516129032258,88.61290322580645,504.0,2022-10-01
211.4,29.96333333333333,23.59333333333333,26.186666666666667,101.3,3.4026666666666667,87.2,492.55,2022-11-01
56.599999999999994,30.19677419354839,21.929032258064513,25.54516129032258,116.02,3.204516129032258,79.19354838709677,544.15,2022-12-01
131.0,29.612903225806452,22.006451612903227,25.135483870967743,107.02,3.2061290322580644,81.3225806451613,505.25,2023-01-01
24.4,31.439285714285713,22.724999999999998,26.314285714285713,128.5,3.9635714285714285,75.60714285714286,572.86,2023-02-01
2.4,32.306451612903224,22.864516129032257,26.603225806451615,164.02,4.121290322580645,74.09677419354838,728.55,2023-03-01
79.7,33.876666666666665,25.026666666666664,28.64333333333333,153.2,3.5753333333333335,77.66666666666667,673.04,2023-04-01
